#timestamp_lkf,x,y,z,qw,qx,qy,qz
1751615348525840998,0.66053097747752531621,-0.12241513056645982049,0.22071104095849583548,0.99817280307742972667,-0.0188917585891587754,-0.017633262708576152855,0.054618904238424734188
1751615348758636951,0.63061612772098907254,-0.18090517472942321819,0.26381170787950564138,0.9478360933416871692,-0.080510266430766655454,0.0054948415837701236955,0.30837419456560311026
1751615348991403580,-0.42007631577761150865,-0.30154421553656035604,0.48229345319955246874,0.70144164853616131072,-0.061254064939054282679,0.69225014844585341933,0.15816853417797199777
1751615349257375956,-0.42007631577761150865,-0.30154421553656035604,0.48229345319955246874,0.70144164853616131072,-0.061254064939054282679,0.69225014844585341933,0.15816853417797199777
1751615349490061045,-0.42007631577761150865,-0.30154421553656035604,0.48229345319955246874,0.70144164853616131072,-0.061254064939054282679,0.69225014844585341933,0.15816853417797199777
1751615349690332890,-0.42007631577761150865,-0.30154421553656035604,0.48229345319955246874,0.70144164853616131072,-0.061254064939054282679,0.69225014844585341933,0.15816853417797199777
1751615349891950130,0.19542978682913059174,0.59146343686063052036,-0.33463144095695968039,0.99960259694819542098,0.026107531888134059145,0.0041558759361212298591,0.0097864011943598373799
1751615350093615532,0.19542978682913059174,0.59146343686063052036,-0.33463144095695968039,0.99960259694819542098,0.026107531888134059145,0.0041558759361212298591,0.0097864011943598373799
1751615350295329332,0.19542978682913059174,0.59146343686063052036,-0.33463144095695968039,0.99960259694819542098,0.026107531888134059145,0.0041558759361212298591,0.0097864011943598373799
1751615350497091055,0.19542978682913059174,0.59146343686063052036,-0.33463144095695968039,0.99960259694819542098,0.026107531888134059145,0.0041558759361212298591,0.0097864011943598373799
1751615350698497295,0.19542978682913059174,0.59146343686063052036,-0.33463144095695968039,0.99960259694819542098,0.026107531888134059145,0.0041558759361212298591,0.0097864011943598373799
1751615350899615049,0.034472681313650721524,0.45425212559319233518,-0.54080184969831113229,0.97484854043164881343,0.22117100973604725267,0.021489025646137617509,-0.017085942976645271396
1751615351101110697,-0.12350149852574164588,0.5545588435613931777,-0.42096540106016605565,0.99646768248396089263,0.054274435807519651187,0.05847723063643332081,-0.026207954516006406326
1751615351302646399,-0.073411332472575557828,-0.70251999293521361079,0.032809080921408891041,0.9992026532558323515,-0.033042597900574968706,0.014639077846141879125,-0.016968849410022527474
1751615351504222631,-0.70166330108122010323,0.052616642020578634209,-0.070000720698310231471,0.9993205933177656819,0.024807847276665091069,-0.0018332334714190635927,-0.027194884437428783197
1751615351705839157,0.53045573360313569289,0.43981833426722355407,0.15867119313210117926,0.99326643957995286449,0.07207892493767452391,-0.089171658546363025133,0.016577813368593177085
1751615351938825607,-0.68609808313558484638,0.1279618034871402299,0.11355702164989230074,0.99994645262422088283,0.0053313605991896807768,0.0020690852865824977715,-0.0086248109819704182888
1751615352171083927,-0.70692910152299914817,0.015848100531899590726,0.00028832172429955226682,0.99999380405286975027,0.00036960492117846276746,0.0034898110452386407396,-0.00027652656640278478308
1751615352403277874,-0.70692910152299914817,0.015848100531899590726,0.00028832172429955226682,0.99999380405286975027,0.00036960492117846276746,0.0034898110452386407396,-0.00027652656640278478308
1751615352701715708,-0.70027147752483276388,0.055253224691805810642,-0.081037350854687731361,0.99999933494119208621,-4.4770479570618717331e-05,0.00094641990702856379492,0.00065757291410056773959
1751615352933987856,0.6852322839818222322,-0.00017468268531177575786,0.17451844164733895659,0.99892571961483989096,-0.0070716429147063518401,-0.044674745408036932448,0.010077980015290083707
1751615353166258097,-0.065563018283985488588,-0.68735565425574840503,0.15245883115171049438,0.92740652389185906923,-0.36505900983533362547,-0.057930942775535704259,0.057385230242651304178
1751615353398463726,0.63931964800992613362,0.224827477563625866,-0.20179938800908672758,0.97414056207777310892,0.020271727684588371904,-0.22239275272958383689,-0.034361110355175202014
1751615353630602598,-0.57970973948589776814,-0.018684167356334935306,-0.40445954041831372328,0.98849734876343375856,0.0032857178306939182309,-0.15038078214131769816,-0.015742169754040698237
1751615353863414049,-0.67004215167554115329,0.028756434312110491086,-0.22409056754728265415,0.99923310205192039657,0.0008166836282223911142,-0.038850399651262704226,-0.0048153129165806989043
1751615354064773083,-0.70598756994968636658,-0.038990863526532318351,-0.007827109172111792329,0.99965900647900129972,-0.0028798652595758860752,0.023087162226999708575,0.011855803718305656103
1751615354266165495,-0.70066471398867347098,0.050988069877491944137,-0.080431183637557468469,0.99993994555412568648,-9.1059099491878382759e-05,0.010860128497967818165,0.0014678564167119243205
1751615354467591047,-0.68100068614894082586,0.05820201354498199392,-0.18124732021186570896,0.99991616424412965713,0.0038275188373702207119,0.0019122822264394179551,-0.012221201231582082616
1751615354669049740,-0.60153681162678307448,-0.1493085263232905302,-0.34038276722691446219,0.98709556296272471521,0.0014673288853355918957,-0.15936228160479556926,-0.015616008675645312934
1751615354870368481,0.62196106866778366751,-0.075911592800319990793,-0.32772222863294919737,0.99417452553291274508,0.00023884687580794111304,-0.10730534794309408431,-0.010125119080247232603
1751615355102400780,0.68801762312887437822,-0.018622568089511289807,-0.16212634030857636658,0.99999932082224740615,3.2166432603237682358e-06,-0.00096235675547909490472,0.00065742997543931326263
1751615355334352016,-0.6263161185781958018,-0.041846249847709543479,0.32554110490509130527,0.99980557558190041867,-0.00047179177557367472364,0.01949980728596653265,0.0028889381571151713166
1751615355566220284,-0.681752568893467914,-0.052580961841183521122,0.18013516386039990502,0.99983681468689733496,-0.00049063073561122388152,0.01802534608355181589,0.0010909522484837861321
1751615355798007250,0.70529674703576017425,-0.0079314306891711625763,-0.049935869152314849018,0.99999989648529152841,-0.00026723507275000989939,-0.00018837126372895168455,-0.00031643496751563730861
1751615356030914545,0.70529674703576017425,-0.0079314306891711625763,-0.049935869152314849018,0.99999989648529152841,-0.00026723507275000989939,-0.00018837126372895168455,-0.00031643496751563730861
1751615356364158154,0.41527382542018315137,0.57004644472984411507,0.052947523450549628665,0.99999768439823499833,0.0019324565369859695099,-0.00066055543789264874362,0.00067858412442069464699
1751615356597456455,0.69280777091691658764,0.06310961957000134348,0.1266276765753208966,0.99999617009019980962,0.00031854502044276308999,-0.0027243332354246886477,-0.00036924575149912663291
1751615356830776215,-0.17382200780017204034,0.5081547901474554596,-0.45996154062542249363,0.99145821450637350303,0.12565376960855123567,-0.0030152878545845343897,-0.034823083007520794219
1751615357031705856,0.11087023082731367607,-0.69817683007328568134,0.016028283286626837656,0.99974092325215802024,-0.011356328050293991797,-0.019652187804624694778,0.0017063711872708814572
1751615357234197855,0.022172556342659504452,-0.62246322789403063513,0.3347355787259186366,0.99966696087171924567,-0.024858495203576021909,0.0030065100538466406864,0.0062436731985537454251
1751615357436802387,-0.59865835627768404503,-0.34868630428544933331,0.14151336920124715779,0.99994963637295952719,-0.0054420023163818239884,0.0083625686306935294312,0.0010847922710334248746
1751615357639519691,-0.50138425663596619675,-0.28799517047457512398,0.40702900262870828074,0.99942661388352094232,-0.031732692761297823236,0.0084380224830027071581,0.0082631379035737716199
1751615357842349529,-0.39896273135771570528,-0.21353663839828235238,0.54335149125511039703,0.99934455907318542334,-0.031868709926339604255,0.01454499862775289476,0.0091258201478025997855
1751615358044230223,-0.40206917749794557349,-0.038386632061874863264,0.58040231131954700405,0.99956320007419297013,-0.028008527414920342952,0.0062527277413539899403,0.0070593799500458321097
1751615358244358301,-0.70223974975308200985,0.029084537884367368116,0.077546266981595696199,0.99999942957788756637,0.00068344857216271425425,0.00081956167296942271025,4.5393972608234087706e-05
1751615358444514513,-0.67879057951143328964,-0.032688002153200841626,0.19538383679763721146,0.99999794603644265312,-0.00054841402440743473,0.0018062066909335136155,0.00073809372287800647291
1751615358644698143,0.70367857597908312073,0.053404735684116640126,-0.044546558953074612275,0.99999474191103288057,0.00061315630027182650968,-0.0030413348210206604498,0.00094364831610190230519
1751615358844909668,0.70423594587664917199,0.055055400761069704652,-0.031947384591859341596,0.9999943048737713891,0.00047307435805764839511,-0.0033290597273794349936,-0.00028945121601970616888
1751615359044980526,0.69511037816843090908,0.11324076055139237207,0.063230469809132106018,0.99999975661404905125,0.0002137375741679807691,-0.00066396419099830979345,-1.5480473052123342744e-05
1751615359277392149,-0.68599116285172878626,-0.11397266536097601375,-0.12816534648588850942,0.99999404151119120066,-0.00077848740542893208726,0.0033527258009817574591,-0.00026481913998550394218
1751615359509743929,-0.6945588185924395086,-0.060229422297188486835,-0.11815440831904187868,0.99943346412152056502,-0.0033835301993968987765,0.031650456083590287892,0.010933944720374403486
1751615359742037773,0.70563576986876264119,-0.040959373291897756275,-0.020012246781792059069,0.99998982890605192519,1.3526860769328677502e-06,-0.0044843112532842689319,-0.00048273719498475155341
1751615359974272013,0.69117551491885287351,0.022398537375205359451,-0.14756257350734722222,0.99997371300461423971,0.0001610727629281792151,-0.0072045113701620948007,-0.00080148066003956470148
1751615360206700802,-0.67429347550650420295,-0.085233305139226556157,0.19509893024925370475,0.99999653623298234706,-0.00037571573485061481035,0.0025748289138562531833,0.00039574712748204114937
1751615360439110041,-0.6874605868174280543,0.12195892978134965923,-0.1119105045079598626,0.99999914427591751753,0.00061878702403230206441,0.0011512132428127196896,5.7079953591365878147e-05
1751615360671464205,-0.6874605868174280543,0.12195892978134965923,-0.1119105045079598626,0.99999914427591751753,0.00061878702403230206441,0.0011512132428127196896,5.7079953591365878147e-05
1751615360903760433,-0.67336356472016745123,-0.032096462862290446594,0.21342756799223308595,0.99999900196067481595,-0.00046425665080583280358,0.0012878679385737578245,-0.00034919849594275642569
1751615361136153460,0.6297567688124984242,0.26423780739957647423,-0.18326154336689448598,0.99999594331563990135,0.00067872545590603723751,-0.0027066736485396223309,-0.0005714908395059174924
1751615361368598938,0.6297567688124984242,0.26423780739957647423,-0.18326154336689448598,0.99999594331563990135,0.00067872545590603723751,-0.0027066736485396223309,-0.0005714908395059174924
1751615361766945601,0.6148859829070296712,-0.20031164462760139844,-0.28599033733859297035,0.99999742224670729041,-0.00038627991826104278493,-0.0022179959397199975127,0.00029458746910254680939
1751615361999240637,0.6148859829070296712,-0.20031164462760139844,-0.28599033733859297035,0.99999742224670729041,-0.00038627991826104278493,-0.0022179959397199975127,0.00029458746910254680939
1751615362364528894,0.6148859829070296712,-0.20031164462760139844,-0.28599033733859297035,0.99999742224670729041,-0.00038627991826104278493,-0.0022179959397199975127,0.00029458746910254680939
1751615362862423658,-0.68765576617326995557,-0.15818418049363752731,0.045905471245074568054,0.99999770856500180827,-0.00058251001337603709913,0.0019256661732428600846,-0.00073168068115365210609
1751615363095453739,-0.55525662488784155446,-0.32652279817770818449,0.29167266376680306417,0.99999936962538416019,-0.00087157533849249453455,0.00070787690949212730453,3.9427493538666486951e-06
1751615363297015905,-0.55525662488784155446,-0.32652279817770818449,0.29167266376680306417,0.99999936962538416019,-0.00087157533849249453455,0.00070787690949212730453,3.9427493538666486951e-06
1751615363868336201,0.68319240390724345069,-0.1571817611961150718,-0.092423120433848496291,0.99999531770568950151,-0.00049060174511355019323,-0.0030103942841245060445,0.00024779604358054363065
1751615364069914103,0.60728959361529899486,-0.061024324575120622582,-0.35714766828223215578,0.99999841739051942291,4.5448386772048561218e-05,-0.0017768249072535257597,-7.774412986294821444e-05
1751615364302100897,0.67389427238480414939,0.1445842491488787962,-0.15799336867416430286,0.9999921464400952642,0.0003414306663649823337,-0.0039034969484258393892,-0.00059430194738141278125
1751615364534214497,0.6821759485498075648,-0.14592954131954880004,-0.11550127354465214435,0.99999297547795773511,-0.00073901738015964488215,-0.0036609408065829103854,0.00031679719596451079563
1751615364766253710,0.6821759485498075648,-0.14592954131954880004,-0.11550127354465214435,0.99999297547795773511,-0.00073901738015964488215,-0.0036609408065829103854,0.00031679719596451079563
1751615364998219967,0.6821759485498075648,-0.14592954131954880004,-0.11550127354465214435,0.99999297547795773511,-0.00073901738015964488215,-0.0036609408065829103854,0.00031679719596451079563
1751615365230354548,0.67855011661007147428,-0.084073026845692386266,0.18028162803087385835,0.99999933528394546745,-1.3100354880511655105e-05,-0.0010569387469426855426,-0.00046058716167289559789
1751615365462465525,0.67855011661007147428,-0.084073026845692386266,0.18028162803087385835,0.99999933528394546745,-1.3100354880511655105e-05,-0.0010569387469426855426,-0.00046058716167289559789
1751615365992719650,0.67855011661007147428,-0.084073026845692386266,0.18028162803087385835,0.99999933528394546745,-1.3100354880511655105e-05,-0.0010569387469426855426,-0.00046058716167289559789
1751615366227155685,-0.66983244836873967465,0.21497280783046521235,-0.071772259401024732228,0.99999980284212242054,0.00022001750033576918521,0.00058366605969419234345,7.2401287688414310301e-05
1751615366429714680,-0.67490863312795634776,-0.189341904938680472,-0.092994515771334926302,0.99999108796295277379,-0.0016400954591142598987,0.003749352577503747147,0.0010375147249232935
1751615366632390976,-0.63865683909905524018,0.2642886709557585867,-0.14922781334738888237,0.99991580157161286113,0.007101651211800146489,0.010709626305123690071,-0.0018056084485980968164
1751615366835184813,0.6779151641045997323,0.18921631504429642368,0.068030995862855159206,0.99999414504827788264,-0.0029372182653096198801,0.0017118494670890806175,0.00039011463451366025414
1751615367038096428,0.69235059590303815735,0.053155090346401000223,0.13351100599940823876,0.99999447460595136672,0.00041746363517317075769,-0.00324996868071782,0.00056052230551483417289
1751615367239337206,-0.66244779968077638355,-0.13339695728241252048,-0.20825024589980251077,0.99999512750966856878,-0.00045874111203526082023,0.0030622823627090285485,-0.00039615684416018586518
1751615367439540625,0.65474975200844209855,0.0016697570126893426443,0.26702055006385222446,0.99999937674053718251,0.00027729930117795529914,-0.0010533174111339591375,-0.00024524694872140196528
1751615367639777899,0.68933982866275433921,-0.01371974440340065389,0.15691516571928340595,0.99999961384680258192,3.9207606481118234543e-05,-0.00081771467906923561448,-0.00031954923432015873474
1751615367840048790,-0.66998815080184193071,-0.22565392161417208161,-0.014006621479643750414,0.99999651677255019244,-0.00062248421245464943905,0.0025649223364713705925,1.1383313863535766893e-05
1751615368040353537,-0.66998815080184193071,-0.22565392161417208161,-0.014006621479643750414,0.99999651677255019244,-0.00062248421245464943905,0.0025649223364713705925,1.1383313863535766893e-05
1751615368273179054,0.67261624178053946999,0.019743773474344212399,0.2172500280828937036,0.99999994667095692957,-0.00011125915068922367218,-3.782861656014533026e-05,0.00030471048713396226568
1751615368505525112,0.67261624178053946999,0.019743773474344212399,0.2172500280828937036,0.99999994667095692957,-0.00011125915068922367218,-3.782861656014533026e-05,0.00030471048713396226568
1751615368737810135,0.67123358463377713612,0.15954839179636490232,-0.1548863632954312064,0.99999821275909117624,0.00050229214377576375007,-0.0018132816680768203479,0.00018490759354603623758
1751615368970031977,-0.6931242873814843497,0.028148253206875920723,-0.13706348194656009509,0.99999703801875805542,-3.2803459476922497027e-05,0.002415546563736919311,0.00029666891013203916397
1751615369202303410,-0.6931242873814843497,0.028148253206875920723,-0.13706348194656009509,0.99999703801875805542,-3.2803459476922497027e-05,0.002415546563736919311,0.00029666891013203916397
1751615369832837105,-0.6931242873814843497,0.028148253206875920723,-0.13706348194656009509,0.99999703801875805542,-3.2803459476922497027e-05,0.002415546563736919311,0.00029666891013203916397
1751615370131593227,0.66886177536420243772,-0.21901958688673719977,0.068222767720577684458,0.99999817366944065977,-0.00078693531537635860035,-0.0017072088726273434208,-0.00034471503833367113942
1751615370332038879,0.66886177536420243772,-0.21901958688673719977,0.068222767720577684458,0.99999817366944065977,-0.00078693531537635860035,-0.0017072088726273434208,-0.00034471503833367113942
