#timestamp_kf,x,y,z,qw,qx,qy,qz,vx,vy,vz
1751615316539804697,0,0,0,1,0,0,0,0,0,0
1751615316753371000,0.00018193440285488922826,0.00013910335555334751943,4.6840056176874111851e-05,0.66381052751728575334,-0.74789291080574182846,-0.003431838871133483914,-2.3874688881251900069e-06,0.0011316572865526577929,0.0010395231512608338158,0.00062607049543263930489
1751615316970794439,0.00045464823936403346485,0.00041348201059564649446,0.00021380918336080933649,0.66378918327714664382,-0.74791177993578861205,-0.0034475495378165237938,6.3243367007395493492e-05,0.0017621413132938223631,0.0020985014286226868346,0.0008366824601779404005
1751615317186959505,0.01944347739634948169,-0.036473253075570297166,0.0003034338152065644504,0.67060432604030306702,-0.74180711152898259897,-0.00039191892802869929486,0.0034487070928458565117,0.060011404527405859399,-0.11212350787014746523,0.0015233314475745318543
1751615317401767015,-0.0022592791343945496305,0.0041176882658021584857,0.0012886348316592057851,0.66355413425892117996,-0.74811876083652972813,-0.0037660901664845667335,-0.00021715700953242402546,-0.0050503691357801456727,0.010596040807280378976,0.0033766563480820488766
1751615317615556717,-0.0062570743536781939925,0.00046019085564123204469,0.0010055817832081018551,0.6639672726383593071,-0.74775140946621998506,-0.0038923954617142695646,-0.00037385027727639737888,-0.012210673948205654632,0.002516068884178592098,0.00096849703435974391231
1751615317825954676,-0.00011214615427079887395,-0.0070368922885285997704,0.00096037389850795623104,0.66434431040903407784,-0.74741898805957818208,-0.0033895270573567337635,6.7981385177653605445e-05,0.00074513602477175797101,-0.0087544273033551053137,0.00059765383435583774828
1751615318032253981,0.0036657339972951895855,-0.008557812050839969098,0.0010560724547001997149,0.66433061192725717525,-0.74743205596134176805,-0.003181591073064353719,0.00019301813801646540403,0.0065918081869497319528,-0.008619707142296843469,0.00096812324230627268967
1751615318535342216,0.0075506200532676464449,-0.011475310867750360133,0.0018771585617348186814,0.66427020531895730748,-0.74748602572793187981,-0.0031151019334982360705,0.00017834493572889997576,0.011332251075615933436,-0.0077705870941510296612,0.0022462124712535119428
1751615318764677763,0.0045770761835114423879,-0.003966407516276061751,0.0027520095557245424778,0.66419865189007365469,-0.7475487497341195553,-0.0033172942995790977855,0.0001147035026906050465,0.0077050547856838983926,0.0018072203764409459133,0.003186366433277230438
1751615318990565777,0.0014751699516423765791,-0.0016195531535877524636,0.0019390531470960419881,0.66426207831104944201,-0.74749236426265475153,-0.0033250129260913394852,-3.1240253252261615405e-05,0.0047833788560906875115,0.0046951053875495234874,0.00265173181413677541
1751615319221622705,0.0025473049603804117161,-0.00042079588387671255575,0.0024353307350805323411,0.66432946861495945079,-0.74743247965685832845,-0.0033226030505212598466,-7.611001665121086134e-05,0.0056764741804724112503,0.0076297045145351490361,0.002082300943875287861
1751615319426081896,0.0035903163409465596936,0.00036926506092913534939,0.002811559826812067963,0.66433312752691719982,-0.74742936156371664325,-0.0032931072214378823322,-2.4240210996612578559e-05,0.007154391066489706498,0.0082282114415592553375,0.0020411754105794854483
1751615319630288124,0.0043613859838927074991,0.00098268104112599887964,0.0030542711683326940336,0.66437157754436104717,-0.74739515219149410541,-0.0032993356955259489291,-8.8407232466552920411e-05,0.0072090927477744997168,0.0080072073491615700092,0.0017448924463234201203
1751615321983433247,0.040400462588845983958,0.036084723892627200426,0.0057945431361516898383,0.66429246444859413323,-0.74746671694775013162,-0.0030047756606859385778,-7.4427244515515986385e-06,0.027689750363252815801,0.025074233943312554396,-0.00015096389347193798006
1751615326983789921,0.036985478718475767179,-0.071175610621757257057,-0.0019751495125628600394,0.66506154802286210348,-0.74678052866147182076,-0.0034036674799860239943,-0.00062801370423678582258,0.0087306401006323509917,-0.039571429882954187174,-0.0022137299722350192721
1751615330582705736,-0.033352855707999992663,-0.077078471622323910251,0.00087386869348942373958,0.66514855198339450926,-0.74670174889782270355,-0.0036282906792095034713,-0.00085877475127604037571,-0.02171824451929678379,-0.041529845650074635743,-0.0015419895629792599017
1751615331587571383,0.00069304306831820261525,-0.0057002032533033392819,0.0057084549869237987199,0.6648149813499930616,-0.74700167888406199257,-0.0027770726756679337162,-0.0013491420810948502422,-0.0078077094225217713933,-0.012451927913016381036,-9.4621347062573559579e-05
1751615331820255280,0.014546522464938638902,-0.0060880337580145422668,0.0049952330547603680799,0.6567592844444347655,-0.75213508875672152598,0.054000966339147533912,-0.0066291923633843060498,0.13478881620720584156,0.056644016070693532783,0.02435357640915452801
1751615332052896738,0.070793505579977017428,-0.0072456470410756888823,0.0010595694593254754469,0.60895445407288772977,-0.70754008694630721177,0.35714711562612122542,0.03174013277768357455,0.27188558644026616928,-0.066733417022994706569,-0.081936517066494379824
1751615332285558701,0.094252424034631451799,-0.013798807577429737445,-0.010191201121799602081,0.5847831084253420908,-0.67496228793124746215,0.43479205795951897384,0.11580368002069836575,-0.10625574253687153359,0.025501816600994792195,0.059930255112532512807
1751615332518384457,0.045674823839991461616,0.0049706540083445140132,0.012290136262356572347,0.61140913730142709692,-0.71305139939963457785,0.34153441453166927255,-0.033027448116030748426,-0.23781302076370824938,0.092535078584523047796,0.066490291865305362062
1751615332751172066,0.014871003240434124693,0.0155979767177086108,0.01988916787454225385,0.63355152391776869969,-0.72169327718676901107,0.25328795402213283294,-0.11668972770632353442,0.001574371358585485714,0.047722202682699554899,0.025175241253213229142
1751615332983923435,-0.0022108764095682565537,0.024672180928331566285,0.023019569499005267804,0.64114168085401646024,-0.72822535486315664865,0.1764630967418788221,-0.16578888109394460115,-0.068885986592286035934,0.038014934456989876721,0.052214077698950506212
1751615333216636419,0.0074447747315198476575,0.032127099160428169988,0.031462805165519795725,0.64963716452453856842,-0.73652638401017123115,0.13913176656071282733,-0.12705428626817152904,0.033358533707531973223,0.020661071601311753465,0.029272173847610879344
1751615333449464083,0.011102488919184536412,0.039381026210339516169,0.03918881049609060363,0.65014977928003947483,-0.73671363754823915304,0.13672061234868973512,-0.12595933832613132042,0.040358404998452779289,0.035858863629747037005,0.029857084711743812205
1751615333682260036,0.01220845898222251702,0.042164908854238382363,0.045843617942102760088,0.65090257145058494359,-0.73785902840351647036,0.13067572514550904184,-0.12171175596519048789,0.033860009314286891591,0.041061814256757284136,0.030496147057554819776
1751615333915020466,-0.018061730301655684605,0.048363082948221502999,0.048826803427607444463,0.66530929412791017796,-0.74641242075820557478,-0.013616399890292008035,0.0068289778828874315303,-0.027579683436442653521,-0.0038191885625261934312,0.027182649289182927305
1751615334147743464,-0.011449818002447370927,0.045798113544399485231,0.054301551018074808996,0.65191763711963046646,-0.72342322705025663421,-0.17168413494831138988,0.14895229700679518681,0.0031148857511994580693,0.028356173333444568974,0.027434930347331808881
1751615334380507469,0.0068544883337947727989,0.064769775795042727751,0.04917022471225803576,0.64303329304211609418,-0.71213748291097078713,-0.21186466102216983121,0.18569263550986547795,0.045608796204358259541,0.021948309714902383,0.019247574096225347068
1751615334613270044,0.028256907061825636135,0.027159291308522567204,0.048774692231597062408,0.6439697208616125268,-0.71306662471550341653,-0.20835613757735860219,0.18282972204786857029,0.057131610117499953549,-0.015799262843566891368,0.015494412167898754737
1751615334845994473,-0.0035516224726864472142,0.017052080085759688255,0.042525714887552176768,0.64436140565058663832,-0.71375318486854788524,-0.20679906903056155532,0.1805240013020363854,0.031123517829767938236,-0.028761491408192986496,0.0096992569580555566128
1751615335078678846,-0.03574221248935854911,0.027792971693477913631,0.032039884558693366989,0.6477808483225215852,-0.71893387522543372725,-0.19017185728401900247,0.16537448502426682628,0.014896398304780528871,-0.0025131637913253755678,0.0014872816073866639876
1751615335311801195,-0.031238389775616010741,0.022538256405821955469,0.027519328567600295776,0.664891145847396281,-0.74547508661970629529,-0.037373462591396226784,0.028104869631561057997,0.046474465493496486257,-0.0020542314015831535622,-0.002291788004459763186
1751615335512285709,-0.022063361573143903949,0.018768528124732068024,0.023828364893992946827,0.65838632316596812366,-0.74348067988318045085,0.084403794683345384486,-0.0814857506039718682,0.037461847221464068813,-0.028265027743615028788,-0.0055295281424246568378
1751615335712811470,-0.015377894902288042484,0.011776425091077933477,0.023206151849179009611,0.65260769086809389261,-0.73885213748422540192,0.12192057858216956423,-0.11548200410884122691,0.016442184025664462188,-0.040412365069381700478,-0.0069468485075268723503
1751615335913378954,-0.01704665583671590226,0.0074124101123222655568,0.020862852385998567617,0.65277499248550052702,-0.7390697452121602895,0.120524264417155344,-0.11460638108015878955,0.0065893691366136070142,-0.037398057737028825298,-0.008303285623020193254
1751615336314205408,-0.017031654075248439661,-0.004151271841392091197,0.01684860469430709759,0.6528801136607165212,-0.73946992236145170363,0.11900508835207221359,-0.11300256658781680785,0.00030106357180695580283,-0.031131354696011519223,-0.012046104109503567858
1751615336547168493,-0.016370161083553470827,0.0032971958575854034591,0.023533796997487775593,0.65300418888405120654,-0.74179630398514095901,0.11991958182975585856,-0.094567788319506809747,0.031445861759554862014,-0.016056129922571008017,-0.00082017633109192095847
1751615336780104637,-0.019457369199661067594,-0.00029371045959064812298,0.015910302050807362956,0.65273077382297284288,-0.73836505737387470027,0.1235430364128572156,-0.11617528613103991764,0.021181024863296999544,0.0075835469687186157772,-0.0059371520016242894727
1751615337013012171,-0.021602606506826924071,0.0089002841086524373676,0.017705897149468144414,0.65310062869128582275,-0.74086880604297955522,0.11288314453573376761,-0.10876753520799123387,-0.010416003169631416619,0.013877429873858478787,-0.0084967897117921818706
1751615337245904446,-0.030127295454533561947,0.017292390661704563903,0.016818468587349640758,0.64571418366584032444,-0.74848628170515330016,0.1019239884872957802,-0.11150327207213546477,0.0093343184461765812271,-0.22817042723463301646,-0.010697962242496941027
1751615337478868008,-0.041691504462872487624,0.026964588111949169824,0.022415394571661275552,0.70601064416614600638,-0.70222131964932110737,0.034132955916864854418,-0.085259192316412185653,-0.095433452810492092055,0.22319071985748470399,0.085257164396795134809
1751615337711803675,-0.074738528394532099952,0.12090724374479233649,0.049403564772825744877,0.68990467253759735211,-0.71266766083303856316,0.031977566531734072375,-0.12293812774019292899,-0.20843491194548680046,0.45112386136184046137,0.047008546389069205684
1751615337944709778,-0.11383924900728954743,0.204909220537339537,0.046171610303778282125,0.65396953256714784875,-0.7339524414976362765,0.012749515185791596844,-0.18296205605559826002,-0.05731517816749226446,0.25332544692346892212,-0.044820418658798530376
1751615338177588463,-0.09947165009849741335,0.23535489929614739069,0.031253404127876388552,0.65770219192820555953,-0.73022149451828455291,0.032492197287244985182,-0.18206771485291728396,0.054607430735242899755,-0.010607970340787253871,-0.056417315763922254446
1751615338410535812,-0.10452873432465761838,0.23586693979805009591,0.032268964358785894031,0.65760265412869822743,-0.73263050693583020578,0.034226716335924056711,-0.17216219526568549147,-0.013856579929713785937,0.054161146266754812972,-0.00075299070565460618498
1751615338643474579,-0.097306667323230011668,0.20709335813927692849,0.032863099545848165062,0.65871232541485991163,-0.73393317947158043246,0.023399831785758481995,-0.16398965909374424443,0.077077998597293348459,-0.18484067375315035853,-0.033791639468120769629
1751615338876383305,-0.073628255762770711268,0.12500413170141450037,0.044140423124204450356,0.7140613208850752347,-0.69320218327043570117,0.014761287851064593471,-0.096794976656543518789,0.14938694343280034538,-0.32687007966247044743,-0.0034922978132812011742
1751615339109263897,-0.025361491946947943565,0.047369118577159349814,0.028360394805926728706,0.84554570674495144189,-0.52470763552363630655,0.095824980359891759329,0.02349315149999089275,0.11974502359429234355,-0.22368941908274825314,-0.17538072396558052057
1751615339342465401,-0.017393881419168335384,0.03269365115110478559,0.0076741928113164617486,0.88559308103329414941,-0.45684374479281825154,0.074105108288911383796,0.039078390385483052771,-0.007295398600818653323,0.030928252359846586383,-0.036590344098767102476
1751615339544003963,-0.019131385134667128894,0.041742616823527541048,0.0019164692096882724598,0.8903429018521614724,-0.44775931635660487506,0.071690348196671971337,0.040762798147059436937,-0.029962454329674412246,0.063431885249568220608,-0.0013136302281765502298
1751615339745590687,-0.03569863131287270841,0.057248901369526775107,0.018057513186078330558,0.84700124241048746487,-0.52917713351048467629,0.05001904807030509853,-0.0076518987746528391303,-0.12389524102486618173,0.18467238313792869175,0.10663042514729818844
1751615339947225571,-0.071652920225423105682,0.10322185334157377157,0.039577790453399513959,0.71415342608276155545,-0.6903215196821076427,-0.0024646721642791157014,-0.11590948567378529799,-0.20412846400517276058,0.32673068528428206303,0.055700020685726950309
1751615340148908854,-0.11842519033826476305,0.15848825407944178156,0.031612789814159977797,0.53605618409781530254,-0.79735125860411582011,-0.081104169278158597112,-0.26513553443214860073,-0.17524507925536123021,0.23253824392979777214,-0.1300563607575851155
1751615340350464106,-0.13552828678570097432,0.19613953696856514797,0.0059981196857582241844,-0.4360041301726532148,0.82386569875223447657,0.12224165689795180034,0.34088515105636918445,-0.0085997826118022202557,0.064016384129926190427,-0.054245368261165702317
1751615340552116871,-0.13187506981566865516,0.2004484639549982683,-0.0020131752647044231716,-0.43354300115632948831,0.8292004792324579876,0.11964847674180956183,0.33189045391874283375,0.0099569545714247864598,-0.0027091754244450289013,-0.05129472455120384633
1751615340754976988,-0.13654071730880873448,0.19244454697659921227,0.011456591593263754439,0.51629491593749077261,-0.78221687808038686818,-0.099048187115677990833,-0.33431388253013083478,-0.077134878516412347382,-0.18439215790125984551,0.060428943052093918309
1751615340957978725,-0.13534581541998366716,0.0832960232165755321,0.099197171225433811159,0.69115338032762640985,-0.65685438034299814536,-0.27557405181149191575,-0.12209942610065047108,0.16230296742011990352,-0.19387061249020248743,0.098181499105671810046
1751615341161122561,-0.092723264905922794799,0.091260115210852796319,0.11872584969303863478,0.72142067067918291823,-0.60525551289903345431,-0.3176518189137560455,0.11097433019805923171,0.20435989802464843423,0.098666741066855190301,0.023537458358185131546
1751615341364408016,-0.069352743698252450333,0.095374796577090956151,0.11962261750261304893,0.67442274536665869356,-0.57637774498196725492,-0.40392688785733105172,0.22312714959747068089,0.080579605189132430532,-0.00078096466006645492985,-0.068885999121000976442
1751615341566087961,-0.055642572334345004326,0.072943344750317690162,0.1058124600226467843,0.6838200885999445866,-0.54372675664413927521,-0.40842665619224566287,0.26445976451632385862,0.011356152302255562159,0.060054995074872288829,-0.03393841896638679495
1751615341767614365,-0.063144490250529289321,0.094046464382167474505,0.093580993951176527634,0.70123679117406789718,-0.5541058209308552529,-0.36965315724471775605,0.25414611004981185749,-0.042522942281298825584,0.033193523865682278418,-0.093320102688646711098
1751615341969186306,-0.097408251472503190604,0.084997182421297792776,0.07260244934949199036,0.7695161632463946022,-0.61819589844068001394,-0.12164386551154657279,0.10431431175575460457,-0.077235768092156792397,0.098881476975886492542,-0.14264076924106999789
1751615342170804262,-0.095000382986430542687,0.14379250345380728549,0.034400013121391473381,0.62497043141154628998,-0.72103378564193865152,0.21053625601348699425,-0.21259521332321532072,0.10264897025729508018,0.28731319057280202411,-0.21765619479255027269
1751615342372467756,-0.0812026369491980482,0.16431158883684354732,-0.013896367432198707126,0.53414504028312925765,-0.76033569756505281489,0.32390723729535297881,-0.17794045233417213336,-0.081221976307763385505,-0.047408989573069382217,-0.21979071570080080389
1751615342573942184,-0.12269067054370064174,0.15714469591276930549,-0.036940956216219372754,0.63780381963175858395,-0.70898148074100708627,0.21369986090293716097,-0.21185824760790608612,-0.10626470144928648609,0.019065804588699213074,-0.064287421047303616728
1751615342806481361,-0.1360989757416612711,0.17254291406023189448,-0.052478481810143945419,0.64022724461102686888,-0.72945055088310339908,0.1756375718597653901,-0.16481023155530896696,-0.044828992140936115007,0.077613085598690637057,-0.062148616533507929083
1751615343038967609,-0.13311356544947947067,0.19318469365710511099,-0.066634548621829423065,0.63914788897286012315,-0.73016469850654974749,0.17651473727495842203,-0.16490008065834135809,-0.027051363973809548769,0.098560550948599320864,-0.058931047853856013963
1751615343271402836,-0.1259281900868090831,0.20568681852138359645,-0.073601934109113517635,0.63927348758472246626,-0.72994408840148072848,0.17690588089323286414,-0.16497074038866921253,-0.011402893243081368285,0.10314667382716641297,-0.050734100280286902052
1751615343570207119,-0.12523998251220788691,0.20951216585340551313,-0.077985850729061251263,0.64200241091345455757,-0.73062361547504151016,0.1697122257514126209,-0.15880742212501147703,-0.022612181863014765848,0.060260466275803198366,-0.03834655385559392754
1751615343802794933,-0.15790884407223215735,0.22889558789765718227,-0.087105655271523238503,0.66436433462239019576,-0.74730553321679282774,0.005647848312829570859,-0.011071256240745669733,-0.048306236130357269043,0.064927314287699197659,-0.033941308526244162724
1751615344035331488,-0.1659113277110094431,0.26122429263282714862,-0.088618366467410183973,0.664220582330034226,-0.74643373468995277698,-0.032562644117145010669,0.024235757344446561684,-0.0061284495470885769208,0.1336646897557479674,-0.025749084105535030575
1751615344267819166,-0.1435242555888048277,0.26151805125085181292,-0.080332097416219536146,0.66434923544321800026,-0.74639063342720957106,-0.031173680331903923235,0.023860372015210781771,0.012403716987204308278,0.11911509960134862574,-0.014015691051128424671
1751615344500255823,-0.1482210483998144257,0.21489608310486699172,-0.058754726193277220792,0.66466110123642252461,-0.74662141086040678672,-0.02173920060221324474,0.017592512759063264755,0.019143269120175585712,0.080293413953337430811,0.0052635896993186437332
1751615344732814789,-0.14351256787566812889,0.18667229817080718823,-0.054637239685995098171,0.66282146938338304398,-0.74843861955501067573,-0.010094481921880065975,0.020135389685108511654,0.020681001046236314328,0.045986551005493724043,0.011226439416767951263
1751615344965368986,-0.1385661171393509361,0.16446403665485970214,-0.053136568168470489637,0.66229617161597309494,-0.74895702751347248416,-0.0054766025386457179921,0.019928844061868782045,0.010829590695376615714,0.021672494944369364439,0.016067390957679974356
1751615345197875023,-0.12818997967038658903,0.14029269214791051379,-0.049931735934416354716,0.66268258225921383708,-0.74707398409902181502,0.033912779833084806536,-0.039776636568051047804,0.015472270114178614253,0.029132871128149790546,0.015610279494065657652
1751615345430330753,-0.13460940940408344657,0.13652701244823434168,-0.047890638747315444901,0.65779890086612902156,-0.74083435661433938435,0.097577629752219730008,-0.094570969388436412761,0.013295832985783222896,0.013495705831869261176,0.020750076650100458819
1751615345662852526,-0.13526637640240224414,0.13546683315800753244,-0.0454173778455823976,0.65655699085757168731,-0.74008241731306956268,0.1047489197308412584,-0.10118595334983714051,0.031993937400919450487,0.0070446272674073223338,0.023307385233175270667
1751615345895436525,-0.10942077281697684676,0.12851411709331880817,-0.04030829434306446718,0.66186648179365803468,-0.74402569119030992351,0.06508503764692044613,-0.064206456072309042726,0.090085279011772670388,-0.021719923398066595666,0.026230016136618062444
1751615346127972841,-0.095116310692798286541,0.12308647279803461294,-0.033625555017968947191,0.66312697067183667965,-0.74461287831362188427,0.053458840007240618353,-0.05437310587207660334,0.02133270520414000393,-0.0074216575746154783699,0.03346035006760972319
1751615346360459328,-0.092550141657684922847,0.12117476379682931564,-0.029798739052362056834,0.66314537436182086072,-0.74442809733152481844,0.054441061312108053605,-0.055688339974333860016,0.0036885278358235636109,-0.0028968161313588369765,0.032138696881907381775
1751615346593172073,-0.098311719239188480324,0.12035425154385696878,-0.028904476433900282151,0.6639724222192624481,-0.74410077551983733191,0.050715771405734369481,-0.053689560752372654517,-0.024698896957314857292,-0.03479616143824124791,0.025554897984193442051
1751615346793499708,-0.1062504142076697855,0.10482271024847956975,-0.019182028660597229969,0.66705131747470414183,-0.74238868666354473902,0.041793052255388846161,-0.046421100293040341855,-0.042460355799372073715,-0.066119130643755699706,0.032028122841840936386
1751615346993862629,-0.11405593586631482261,0.087638533435681939543,-0.014388848246627693184,0.66627393240867283097,-0.74484163859529650686,0.022851689144474829352,-0.027708856176333111765,-0.045203905962833024201,-0.059584678274175760515,0.03503580283664100431
1751615347194260597,-0.12581715856034889067,0.076659868166458408623,-0.0080095614580238672087,0.66653015251299807531,-0.74508763126793287057,0.013945465085601665284,-0.019685058447619963734,-0.051513750948252515216,-0.039726031167811516609,0.036913478014427847373
1751615347394693375,-0.12696938066941129697,0.065350985935034161534,-0.0024402158441929229504,0.6663716343537084974,-0.74499384378705746368,0.018845531481137267615,-0.024038793466933387061,-0.0091217314696553503106,-0.018073292475365699411,0.037634260684913038719
1751615347594926596,-0.11567916604952886706,0.054913305988905460053,-0.0089410081100858261605,0.66545125751775846545,-0.74535739551009472237,0.026312449139652263619,-0.030407759646428368649,0.011170863235793110357,-0.016564822432652968887,0.028864811615405109452
1751615347827711821,-0.11519125195519488991,0.070723876209186298247,-0.016071986125495738712,0.66295086742192343987,-0.74608159864473566625,0.047671916496224368831,-0.039821902589042189324,0.035996489049117334769,-0.001332991002372318004,0.029029110324433098772
1751615348060460091,-0.11878386349759517682,0.082387964901623172986,-0.020706561962693520451,0.65845236643635252083,-0.74830686580775285233,0.073174429237637367285,-0.033508485866875867276,0.035056057175321966857,-0.0012674368261094033639,0.019859758015645011253
